confidence,end_seconds,local_path,primary_label_weak,recording_id,sha256,species_label,species_name_zh,start_seconds
0.532123,123.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,120.0
0.426008,126.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,123.0
0.106547,129.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,126.0
0.231188,132.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,129.0
0.701559,135.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,132.0
0.965494,138.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,135.0
0.318981,141.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,138.0
0.940599,144.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,141.0
0.705062,150.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,147.0
0.650774,153.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,150.0
0.909223,156.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,153.0
0.757544,162.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,159.0
0.750984,165.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,162.0
0.709133,168.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,165.0
0.273151,171.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,168.0
0.888995,180.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,177.0
0.10909,186.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,183.0
0.119985,189.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,186.0
0.088373,195.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,192.0
0.663674,198.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,195.0
0.932125,204.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,201.0
0.944086,210.0,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,207.0
0.718355,211.375,D:\C\Desktop\ai\xykw\data\XC1106815 - 白头鹎 - Pycnonotus sinensis.mp3,白头鹎,XC1106815 - 白头鹎 - Pycnonotus sinensis,357be415e7d56677a30c62d4f1916a6707224831464e5b0b8510f07d8817ef9f,Pycnonotus sinensis_Light-vented Bulbul,白头鹎,210.0
0.124224,18.0,D:\C\Desktop\ai\xykw\data\XC1136970 - 乌鸫 - Turdus mandarinus.mp3,乌鸫,XC1136970 - 乌鸫 - Turdus mandarinus,a389742030032de7763652e5938b9bebe95a68dbcd9a7516b490a819742e5646,Turdus mandarinus_Chinese Blackbird,乌鸫,15.0
0.121716,30.0,D:\C\Desktop\ai\xykw\data\XC1136970 - 乌鸫 - Turdus mandarinus.mp3,乌鸫,XC1136970 - 乌鸫 - Turdus mandarinus,a389742030032de7763652e5938b9bebe95a68dbcd9a7516b490a819742e5646,Turdus mandarinus_Chinese Blackbird,乌鸫,27.0
0.095807,51.0,D:\C\Desktop\ai\xykw\data\XC1136970 - 乌鸫 - Turdus mandarinus.mp3,乌鸫,XC1136970 - 乌鸫 - Turdus mandarinus,a389742030032de7763652e5938b9bebe95a68dbcd9a7516b490a819742e5646,Turdus mandarinus_Chinese Blackbird,乌鸫,48.0
0.295841,60.0,D:\C\Desktop\ai\xykw\data\XC1136970 - 乌鸫 - Turdus mandarinus.mp3,乌鸫,XC1136970 - 乌鸫 - Turdus mandarinus,a389742030032de7763652e5938b9bebe95a68dbcd9a7516b490a819742e5646,Turdus mandarinus_Chinese Blackbird,乌鸫,57.0
0.09453,90.0,D:\C\Desktop\ai\xykw\data\XC1136970 - 乌鸫 - Turdus mandarinus.mp3,乌鸫,XC1136970 - 乌鸫 - Turdus mandarinus,a389742030032de7763652e5938b9bebe95a68dbcd9a7516b490a819742e5646,Turdus mandarinus_Chinese Blackbird,乌鸫,87.0
0.796386,3.0,D:\C\Desktop\ai\xykw\data\XC961570 - 珠颈斑鸠 - Spilopelia chinensis.wav,珠颈斑鸠,XC961570 - 珠颈斑鸠 - Spilopelia chinensis,237616fbbc571e0c633b2dce937d7848c211f8e02b570bfcd52c6f10b3f00135,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,0.0
0.629489,6.0,D:\C\Desktop\ai\xykw\data\XC961570 - 珠颈斑鸠 - Spilopelia chinensis.wav,珠颈斑鸠,XC961570 - 珠颈斑鸠 - Spilopelia chinensis,237616fbbc571e0c633b2dce937d7848c211f8e02b570bfcd52c6f10b3f00135,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,3.0
0.22899,3.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,0.0
0.103236,6.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,3.0
0.111762,9.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,6.0
0.635265,12.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,9.0
0.132621,15.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,12.0
0.150358,21.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,18.0
0.758371,24.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,21.0
0.560287,27.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,24.0
0.191445,33.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,30.0
0.732869,36.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,33.0
0.318933,42.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,39.0
0.928649,45.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,42.0
0.84801,48.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,45.0
0.74197,51.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,48.0
0.618091,54.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,51.0
0.476821,60.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,57.0
0.750387,63.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,60.0
0.847971,66.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,63.0
0.839479,69.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,66.0
0.702466,72.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,69.0
0.071134,75.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,72.0
0.747899,78.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,75.0
0.907401,81.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,78.0
0.867076,84.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,81.0
0.924304,90.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,87.0
0.956299,93.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,90.0
0.755132,99.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,96.0
0.956382,102.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,99.0
0.849047,105.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,102.0
0.280045,108.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,105.0
0.921884,111.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,108.0
0.824435,114.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,111.0
0.588441,120.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,117.0
0.804017,126.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,123.0
0.867798,132.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,129.0
0.564224,138.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,135.0
0.561181,144.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,141.0
0.472807,147.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,144.0
0.844554,153.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,150.0
0.763875,162.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,159.0
0.842569,165.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,162.0
0.525772,171.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,168.0
0.054304,174.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,171.0
0.533396,180.0,D:\C\Desktop\ai\xykw\data\XC999942 - 珠颈斑鸠 - Spilopelia chinensis.mp3,珠颈斑鸠,XC999942 - 珠颈斑鸠 - Spilopelia chinensis,acc261154a023463ec5b9adabc725d51548eb4b4c2cac8a8efee00fc2e9a4418,Streptopelia chinensis_Spotted Dove,珠颈斑鸠,177.0
